Weight,Height,Animal
233,215,Lion
214,118,Lion
236,152,Lion
224,228,Lion
222,267,Lion
248,232,Lion
239,255,Lion
237,189,Lion
184,148,Lion
213,115,Lion
246,271,Lion
171,157,Lion
181,101,Lion
224,100,Lion
174,113,Lion
155,262,Lion
230,264,Lion
244,217,Lion
185,120,Lion
176,188,Lion
200,149,Lion
185,110,Lion
189,293,Lion
176,233,Lion
204,217,Lion
189,275,Lion
173,186,Lion
161,252,Lion
223,161,Lion
244,289,Lion
200,275,Lion
220,269,Lion
234,117,Lion
228,286,Lion
223,103,Lion
170,242,Lion
246,146,Lion
230,244,Lion
182,272,Lion
238,294,Lion
178,105,Lion
193,289,Lion
220,148,Lion
242,172,Lion
175,249,Lion
237,236,Lion
206,244,Lion
217,236,Lion
203,111,Lion
226,116,Lion
186,223,Lion
218,119,Lion
222,232,Lion
248,200,Lion
164,247,Lion
233,267,Lion
197,201,Lion
208,120,Lion
157,159,Lion
224,241,Lion
162,227,Lion
168,158,Lion
150,118,Lion
242,294,Lion
230,142,Lion
201,204,Lion
165,217,Lion
244,156,Lion
151,100,Lion
244,166,Lion
242,295,Lion
232,251,Lion
208,189,Lion
194,236,Lion
207,245,Lion
151,187,Lion
167,250,Lion
208,297,Lion
225,143,Lion
231,257,Lion
237,145,Lion
246,241,Lion
188,118,Lion
196,246,Lion
238,245,Lion
211,101,Lion
208,243,Lion
237,291,Lion
204,208,Lion
169,294,Lion
225,253,Lion
191,247,Lion
163,106,Lion
203,254,Lion
218,151,Lion
219,109,Lion
185,208,Lion
224,124,Lion
157,294,Lion
226,278,Lion
186,262,Lion
209,113,Lion
230,295,Lion
153,243,Lion
189,176,Lion
201,285,Lion
150,169,Lion
168,222,Lion
226,283,Lion
186,264,Lion
172,199,Lion
160,168,Lion
152,228,Lion
242,298,Lion
202,292,Lion
165,262,Lion
180,115,Lion
190,172,Lion
187,255,Lion
184,253,Lion
228,139,Lion
214,286,Lion
209,184,Lion
157,245,Lion
198,152,Lion
189,272,Lion
201,168,Lion
248,149,Lion
243,262,Lion
156,207,Lion
200,239,Lion
239,199,Lion
230,203,Lion
181,113,Lion
187,223,Lion
179,112,Lion
229,266,Lion
245,285,Lion
199,182,Lion
244,170,Lion
158,195,Lion
192,152,Lion
230,229,Lion
220,260,Lion
233,288,Lion
188,197,Lion
171,163,Lion
214,208,Lion
160,108,Lion
171,222,Lion
153,135,Lion
194,108,Lion
214,147,Lion
247,129,Lion
210,178,Lion
213,250,Lion
223,115,Lion
240,250,Lion
221,231,Lion
211,218,Lion
202,287,Lion
248,230,Lion
186,196,Lion
192,268,Lion
219,172,Lion
213,143,Lion
200,229,Lion
185,249,Lion
189,215,Lion
205,180,Lion
151,256,Lion
208,256,Lion
184,282,Lion
224,170,Lion
195,148,Lion
150,292,Lion
202,247,Lion
231,297,Lion
177,281,Lion
187,269,Lion
223,101,Lion
245,124,Lion
202,217,Lion
243,298,Lion
158,158,Lion
209,204,Lion
203,115,Lion
179,244,Lion
207,217,Lion
160,165,Lion
237,231,Lion
232,289,Lion
217,258,Lion
164,266,Lion
172,240,Lion
178,111,Lion
193,205,Lion
207,189,Lion
238,115,Lion
249,120,Lion
174,277,Lion
183,122,Lion
161,229,Lion
243,240,Lion
249,294,Lion
201,193,Lion
186,111,Lion
165,107,Lion
243,189,Lion
236,212,Lion
227,270,Lion
161,109,Lion
165,110,Lion
201,110,Lion
153,106,Lion
168,289,Lion
221,262,Lion
234,229,Lion
211,186,Lion
171,227,Lion
211,244,Lion
245,277,Lion
177,158,Lion
196,260,Lion
233,232,Lion
203,206,Lion
248,273,Lion
227,239,Lion
198,189,Lion
224,115,Lion
247,243,Lion
218,190,Lion
178,199,Lion
204,164,Lion
206,125,Lion
206,237,Lion
242,219,Lion
227,115,Lion
245,208,Lion
229,112,Lion
231,162,Lion
219,289,Lion
202,142,Lion
234,293,Lion
176,156,Lion
152,227,Lion
187,219,Lion
248,247,Lion
247,219,Lion
172,241,Lion
177,154,Lion
174,254,Lion
174,134,Lion
150,104,Lion
247,118,Lion
246,137,Lion
246,124,Lion
209,129,Lion
242,152,Lion
222,162,Lion
232,176,Lion
217,183,Lion
226,115,Lion
206,293,Lion
183,296,Lion
194,254,Lion
206,183,Lion
224,173,Lion
228,149,Lion
185,161,Lion
195,277,Lion
160,187,Lion
160,170,Lion
219,255,Lion
246,267,Lion
242,132,Lion
203,166,Lion
240,158,Lion
157,244,Lion
182,131,Lion
209,268,Lion
235,241,Lion
244,154,Lion
171,191,Lion
195,230,Lion
222,135,Lion
230,192,Lion
194,104,Lion
178,119,Lion
210,240,Lion
200,255,Lion
203,204,Lion
190,209,Lion
183,169,Lion
164,138,Lion
178,112,Lion
248,206,Lion
197,112,Lion
159,121,Lion
198,133,Lion
194,186,Lion
161,126,Lion
192,219,Lion
225,281,Lion
232,162,Lion
220,104,Lion
240,217,Lion
151,268,Lion
183,248,Lion
219,166,Lion
176,151,Lion
155,233,Lion
171,210,Lion
182,279,Lion
185,102,Lion
161,177,Lion
171,137,Lion
217,135,Lion
161,149,Lion
246,151,Lion
155,213,Lion
231,106,Lion
209,183,Lion
162,146,Lion
201,112,Lion
188,159,Lion
245,285,Lion
212,118,Lion
235,160,Lion
160,107,Lion
242,279,Lion
221,153,Lion
187,247,Lion
249,117,Lion
191,230,Lion
154,260,Lion
161,158,Lion
171,137,Lion
193,201,Lion
223,210,Lion
227,217,Lion
226,245,Lion
206,157,Lion
173,267,Lion
160,238,Lion
177,175,Lion
222,154,Lion
215,286,Lion
186,136,Lion
247,110,Lion
168,132,Lion
174,146,Lion
193,233,Lion
222,123,Lion
203,268,Lion
164,142,Lion
153,102,Lion
167,234,Lion
171,287,Lion
161,224,Lion
165,124,Lion
217,202,Lion
173,273,Lion
209,257,Lion
162,139,Lion
238,203,Lion
219,248,Lion
228,137,Lion
193,235,Lion
239,234,Lion
247,116,Lion
176,137,Lion
205,193,Lion
215,123,Lion
173,197,Lion
184,113,Lion
182,175,Lion
198,268,Lion
239,159,Lion
241,132,Lion
189,195,Lion
165,194,Lion
185,219,Lion
162,202,Lion
229,210,Lion
178,288,Lion
161,215,Lion
180,136,Lion
186,291,Lion
211,152,Lion
150,151,Lion
198,222,Lion
234,271,Lion
245,274,Lion
235,109,Lion
248,190,Lion
174,238,Lion
219,299,Lion
243,115,Lion
158,187,Lion
245,242,Lion
242,252,Lion
161,183,Lion
174,109,Lion
205,149,Lion
158,258,Lion
157,228,Lion
194,245,Lion
244,141,Lion
182,103,Lion
242,227,Lion
163,252,Lion
163,252,Lion
238,182,Lion
196,135,Lion
211,166,Lion
198,257,Lion
232,109,Lion
151,295,Lion
241,257,Lion
234,161,Lion
166,119,Lion
224,280,Lion
160,180,Lion
184,159,Lion
162,189,Lion
188,178,Lion
203,158,Lion
201,283,Lion
171,266,Lion
172,240,Lion
224,198,Lion
210,251,Lion
191,233,Lion
194,127,Lion
189,123,Lion
179,132,Lion
156,121,Lion
153,295,Lion
168,174,Lion
232,223,Lion
238,141,Lion
240,294,Lion
217,280,Lion
182,237,Lion
209,273,Lion
236,116,Lion
222,138,Lion
224,109,Lion
214,165,Lion
218,138,Lion
207,114,Lion
226,119,Lion
242,273,Lion
187,163,Lion
218,148,Lion
180,159,Lion
154,164,Lion
150,130,Lion
241,175,Lion
179,115,Lion
160,211,Lion
245,284,Lion
239,175,Lion
249,205,Lion
151,146,Lion
206,246,Lion
183,266,Lion
187,183,Lion
194,158,Lion
184,194,Lion
240,133,Lion
205,184,Lion
188,257,Lion
153,243,Lion
197,171,Lion
175,239,Lion
162,252,Lion
152,128,Lion
227,235,Lion
173,206,Lion
159,140,Lion
177,111,Lion
234,143,Lion
162,170,Lion
210,277,Lion
172,190,Lion
237,103,Lion
189,123,Lion
169,119,Lion
218,273,Lion
248,231,Lion
198,124,Lion
178,203,Lion
151,254,Lion
197,288,Lion
181,115,Lion
200,246,Lion
213,112,Lion
221,127,Lion
182,126,Lion
175,299,Lion
236,281,Lion
202,227,Lion
246,251,Lion
232,139,Lion
240,118,Lion
239,248,Lion
201,111,Lion
235,167,Lion
215,124,Lion
183,105,Lion
188,176,Lion
229,163,Lion
231,274,Lion
241,105,Lion
187,141,Lion
176,295,Lion
241,164,Lion
163,118,Lion
170,274,Lion
162,158,Lion
217,227,Lion
213,261,Lion
210,247,Lion
182,154,Lion
225,287,Lion
245,263,Lion
190,234,Lion
159,251,Lion
193,101,Lion
212,292,Lion
200,128,Lion
247,103,Lion
168,166,Lion
165,164,Lion
195,187,Lion
191,293,Lion
201,293,Lion
245,154,Lion
165,218,Lion
176,213,Lion
188,151,Lion
227,121,Lion
150,281,Lion
180,149,Lion
173,130,Lion
231,140,Lion
175,265,Lion
183,290,Lion
217,106,Lion
197,176,Lion
199,209,Lion
172,110,Lion
210,295,Lion
205,184,Lion
222,265,Lion
150,148,Lion
150,227,Lion
158,212,Lion
231,154,Lion
231,246,Lion
189,291,Lion
173,135,Lion
191,215,Lion
247,152,Lion
165,208,Lion
172,206,Lion
210,146,Lion
206,229,Lion
229,246,Lion
154,199,Lion
196,232,Lion
170,177,Lion
177,109,Lion
203,116,Lion
195,163,Lion
175,247,Lion
213,129,Lion
174,270,Lion
213,241,Lion
203,168,Lion
249,106,Lion
196,223,Lion
237,174,Lion
170,254,Lion
197,229,Lion
183,135,Lion
221,293,Lion
206,240,Lion
233,126,Lion
213,184,Lion
243,290,Lion
203,164,Lion
164,140,Lion
224,249,Lion
248,203,Lion
214,235,Lion
190,285,Lion
220,129,Lion
233,278,Lion
165,222,Lion
248,120,Lion
241,260,Lion
182,249,Lion
214,158,Lion
157,284,Lion
169,113,Lion
168,288,Lion
170,227,Lion
165,219,Lion
165,100,Lion
166,232,Lion
165,202,Lion
172,195,Lion
178,246,Lion
155,256,Lion
178,226,Lion
171,176,Lion
194,292,Lion
248,209,Lion
174,241,Lion
168,291,Lion
160,290,Lion
152,298,Lion
191,252,Lion
224,153,Lion
197,212,Lion
201,215,Lion
232,154,Lion
209,154,Lion
231,204,Lion
248,124,Lion
232,122,Lion
177,281,Lion
200,240,Lion
217,190,Lion
152,202,Lion
239,208,Lion
167,259,Lion
205,143,Lion
230,218,Lion
170,124,Lion
225,208,Lion
212,277,Lion
161,160,Lion
236,149,Lion
195,261,Lion
190,170,Lion
203,209,Lion
240,154,Lion
227,159,Lion
158,266,Lion
215,142,Lion
151,168,Lion
156,101,Lion
157,121,Lion
240,251,Lion
161,138,Lion
233,150,Lion
192,117,Lion
227,247,Lion
217,268,Lion
230,281,Lion
193,268,Lion
245,123,Lion
166,123,Lion
197,291,Lion
154,181,Lion
211,174,Lion
249,180,Lion
167,202,Lion
245,227,Lion
222,281,Lion
172,294,Lion
171,135,Lion
171,291,Lion
179,207,Lion
178,201,Lion
212,145,Lion
185,249,Lion
226,219,Lion
212,150,Lion
199,212,Lion
155,116,Lion
226,272,Lion
172,298,Lion
211,298,Lion
210,148,Lion
245,298,Lion
210,124,Lion
193,167,Lion
173,183,Lion
223,120,Lion
240,106,Lion
188,109,Lion
186,192,Lion
161,271,Lion
234,262,Lion
223,295,Lion
165,161,Lion
216,154,Lion
246,228,Lion
238,161,Lion
228,101,Lion
190,246,Lion
193,256,Lion
171,238,Lion
192,243,Lion
160,265,Lion
182,216,Lion
228,210,Lion
215,209,Lion
237,147,Lion
228,225,Lion
154,194,Lion
168,158,Lion
164,298,Lion
186,202,Lion
226,137,Lion
229,178,Lion
214,166,Lion
227,235,Lion
203,225,Lion
222,233,Lion
222,245,Lion
243,238,Lion
195,156,Lion
191,264,Lion
180,205,Lion
223,168,Lion
175,248,Lion
201,137,Lion
157,228,Lion
190,168,Lion
153,186,Lion
203,175,Lion
160,179,Lion
238,140,Lion
245,257,Lion
189,122,Lion
214,208,Lion
216,185,Lion
217,265,Lion
227,261,Lion
246,240,Lion
235,277,Lion
233,280,Lion
204,123,Lion
211,215,Lion
210,261,Lion
157,211,Lion
210,289,Lion
168,136,Lion
155,201,Lion
230,176,Lion
199,240,Lion
189,173,Lion
218,209,Lion
203,241,Lion
180,134,Lion
206,258,Lion
213,117,Lion
224,226,Lion
204,179,Lion
199,299,Lion
212,236,Lion
241,202,Lion
153,253,Lion
236,157,Lion
217,110,Lion
158,283,Lion
153,117,Lion
231,103,Lion
170,127,Lion
245,119,Lion
204,146,Lion
239,137,Lion
157,242,Lion
192,193,Lion
231,103,Lion
200,232,Lion
230,130,Lion
191,222,Lion
164,173,Lion
177,136,Lion
226,238,Lion
194,108,Lion
194,267,Lion
151,289,Lion
191,117,Lion
205,272,Lion
192,142,Lion
159,163,Lion
222,255,Lion
162,160,Lion
226,232,Lion
150,150,Lion
206,200,Lion
202,120,Lion
229,281,Lion
212,222,Lion
242,260,Lion
185,108,Lion
220,243,Lion
153,284,Lion
200,150,Lion
194,167,Lion
222,258,Lion
153,171,Lion
228,247,Lion
202,288,Lion
172,297,Lion
154,127,Lion
162,296,Lion
185,279,Lion
203,170,Lion
183,192,Lion
208,245,Lion
160,119,Lion
193,217,Lion
186,215,Lion
174,196,Lion
218,112,Lion
165,299,Lion
166,296,Lion
199,143,Lion
160,272,Lion
240,146,Lion
152,231,Lion
186,230,Lion
203,289,Lion
191,110,Lion
174,269,Lion
197,251,Lion
235,145,Lion
207,239,Lion
206,233,Lion
177,260,Lion
193,223,Lion
169,233,Lion
160,212,Lion
188,102,Lion
220,188,Lion
184,292,Lion
198,268,Lion
223,186,Lion
206,283,Lion
163,291,Lion
215,151,Lion
207,214,Lion
192,233,Lion
186,175,Lion
238,211,Lion
180,272,Lion
172,226,Lion
170,140,Lion
241,191,Lion
229,242,Lion
237,268,Lion
167,125,Lion
184,288,Lion
173,210,Lion
189,248,Lion
182,176,Lion
167,135,Lion
248,199,Lion
184,131,Lion
160,121,Lion
221,246,Lion
181,157,Lion
194,211,Lion
191,285,Lion
189,123,Lion
241,254,Lion
223,237,Lion
170,231,Lion
188,198,Lion
232,262,Lion
193,178,Lion
154,244,Lion
183,197,Lion
214,188,Lion
215,195,Lion
156,263,Lion
217,259,Lion
218,151,Lion
224,277,Lion
222,141,Lion
220,106,Lion
185,152,Lion
155,182,Lion
242,227,Lion
199,283,Lion
196,278,Lion
206,210,Lion
167,295,Lion
216,250,Lion
246,137,Lion
234,270,Lion
221,182,Lion
231,105,Lion
157,170,Lion
161,200,Lion
227,151,Lion
233,277,Lion
182,205,Lion
196,296,Lion
180,194,Lion
184,195,Lion
156,197,Lion
235,242,Lion
207,128,Lion
240,195,Lion
186,190,Lion
183,240,Lion
184,296,Lion
165,191,Lion
161,172,Lion
217,231,Lion
173,224,Lion
172,160,Lion
196,216,Lion
231,129,Lion
155,164,Lion
196,190,Lion
200,143,Lion
219,167,Lion
219,146,Lion
242,285,Lion
200,220,Lion
209,133,Lion
180,214,Lion
166,285,Lion
150,177,Lion
211,180,Lion
211,117,Lion
191,221,Lion
179,173,Lion
158,270,Lion
234,284,Lion
174,187,Lion
232,178,Lion
225,283,Lion
209,136,Lion
192,198,Lion
174,260,Lion
188,162,Lion
220,145,Lion
246,201,Lion
152,204,Lion
185,193,Lion
233,294,Lion
153,230,Lion
177,130,Lion
248,150,Lion
194,132,Lion
172,126,Lion
209,190,Lion
162,161,Lion
220,156,Lion
219,275,Lion
165,203,Lion
215,175,Lion
231,171,Lion
225,207,Lion
163,119,Lion
188,277,Lion
213,296,Lion
185,285,Lion
159,266,Lion
162,163,Lion
201,259,Lion
216,250,Lion
182,201,Lion
243,161,Lion
190,146,Lion
214,261,Lion
241,166,Lion
181,160,Lion
245,250,Lion
178,122,Lion
173,140,Lion
190,196,Lion
223,257,Lion
214,247,Lion
152,115,Lion
227,148,Lion
222,167,Lion
227,134,Lion
227,205,Lion
203,205,Lion
153,148,Lion
215,256,Lion
240,129,Lion
240,174,Lion
175,175,Lion
241,213,Lion
216,268,Lion
240,245,Lion
157,150,Lion
241,238,Lion
179,227,Lion
158,215,Lion
219,217,Lion
203,206,Lion
169,127,Lion
170,158,Lion
236,166,Lion
164,134,Lion
235,153,Lion
155,144,Lion
179,220,Lion
249,109,Lion
223,109,Lion
248,156,Lion
203,176,Lion
156,266,Lion
178,161,Lion
192,285,Lion
153,136,Lion
248,227,Lion
159,180,Lion
218,185,Lion
154,135,Lion
179,120,Lion
226,135,Lion
205,285,Lion
185,237,Lion
182,274,Lion
185,152,Lion
189,290,Lion
178,207,Lion
233,136,Lion
176,194,Lion
186,111,Lion
160,159,Lion
244,170,Lion
217,122,Lion
174,195,Lion
166,161,Lion
239,283,Lion
212,258,Lion
169,114,Lion
228,238,Lion
228,258,Lion
195,210,Lion
150,202,Lion
246,256,Lion
152,280,Lion
208,277,Lion
223,239,Lion
237,291,Lion
159,237,Lion
178,188,Lion
180,184,Lion
155,142,Lion
157,164,Lion
191,127,Lion
172,184,Lion
152,231,Lion
185,240,Lion
190,133,Lion
163,196,Lion
248,264,Lion
167,216,Lion
182,185,Lion
210,120,Lion
182,175,Lion
186,133,Lion
171,172,Lion
162,274,Lion
172,224,Lion
203,102,Lion
219,231,Lion
237,246,Lion
247,281,Lion
176,221,Lion
221,161,Lion
184,156,Lion
211,142,Lion
155,161,Lion
244,287,Lion
155,265,Lion
220,249,Lion
220,273,Lion
167,161,Lion
232,133,Lion
213,113,Lion
183,226,Lion
151,153,Lion
157,239,Lion
169,107,Lion
245,123,Lion
184,108,Lion
197,298,Lion
200,107,Lion
233,170,Lion
236,219,Lion
181,136,Lion
163,279,Lion
181,198,Lion
156,232,Lion
224,274,Lion
224,230,Lion
228,156,Lion
206,282,Lion
200,193,Lion
181,150,Lion
156,260,Lion
159,216,Lion
238,251,Lion
198,210,Lion
192,183,Lion
178,223,Lion
161,266,Lion
218,180,Lion
235,250,Lion
167,223,Lion
210,122,Lion
168,106,Lion
242,145,Lion
224,136,Lion
163,284,Lion
218,205,Lion
214,200,Lion
217,188,Lion
157,281,Lion
180,243,Lion
175,194,Lion
193,236,Lion
199,138,Lion
220,164,Lion
245,234,Lion
244,175,Lion
199,253,Lion
200,203,Lion
172,146,Lion
230,262,Lion
220,116,Lion
234,143,Lion
234,255,Lion
169,101,Lion
235,185,Lion
243,275,Lion
228,102,Lion
246,130,Lion
177,274,Lion
235,247,Lion
185,153,Lion
173,251,Lion
172,161,Lion
218,107,Lion
244,223,Lion
203,284,Lion
167,216,Lion
177,285,Lion
167,258,Lion
220,115,Lion
224,128,Lion
224,153,Lion
240,151,Lion
153,256,Lion
185,288,Lion
181,284,Lion
230,216,Lion
246,180,Lion
249,111,Lion
181,200,Lion
161,172,Lion
239,182,Lion
217,122,Lion
162,251,Lion
192,225,Lion
208,140,Lion
214,240,Lion
164,136,Lion
152,120,Lion
171,223,Lion
171,124,Lion
220,152,Lion
177,155,Lion
191,216,Lion
168,240,Lion
183,159,Lion
215,109,Lion
171,230,Lion
174,151,Lion
238,229,Lion
245,230,Lion
225,276,Lion
205,167,Lion
192,135,Lion
181,159,Lion
188,265,Lion
224,286,Lion
243,141,Lion
189,281,Lion
230,220,Lion
161,206,Lion
242,216,Lion
229,216,Lion
183,222,Lion
169,245,Lion
165,259,Lion
227,143,Lion
232,263,Lion
225,159,Lion
196,200,Lion
248,295,Lion
228,103,Lion
245,260,Lion
230,251,Lion
189,164,Lion
174,182,Lion
240,260,Lion
154,228,Lion
235,173,Lion
180,189,Lion
167,234,Lion
161,211,Lion
161,136,Lion
201,105,Lion
175,207,Lion
214,255,Lion
201,189,Lion
188,248,Lion
193,213,Lion
207,230,Lion
175,101,Lion
178,278,Lion
198,244,Lion
219,134,Lion
202,204,Lion
231,248,Lion
220,285,Lion
232,167,Lion
227,112,Lion
186,119,Lion
205,102,Lion
156,176,Lion
209,184,Lion
220,178,Lion
224,112,Lion
218,244,Lion
246,293,Lion
160,114,Lion
158,190,Lion
248,230,Lion
192,226,Lion
235,110,Lion
154,273,Lion
218,190,Lion
180,212,Lion
238,206,Lion
245,274,Lion
180,177,Lion
152,250,Lion
236,274,Lion
229,131,Lion
165,199,Lion
167,124,Lion
240,164,Lion
235,169,Lion
228,221,Lion
159,265,Lion
175,297,Lion
220,131,Lion
211,166,Lion
230,234,Lion
176,199,Lion
234,118,Lion
184,187,Lion
202,186,Lion
233,270,Lion
244,204,Lion
207,123,Lion
194,117,Lion
156,177,Lion
205,292,Lion
186,173,Lion
206,280,Lion
199,133,Lion
203,198,Lion
235,261,Lion
150,253,Lion
196,205,Lion
223,183,Lion
241,258,Lion
193,270,Lion
205,254,Lion
226,294,Lion
233,178,Lion
191,255,Lion
176,237,Lion
248,274,Lion
150,246,Lion
200,261,Lion
221,188,Lion
247,117,Lion
186,190,Lion
246,145,Lion
184,115,Lion
222,171,Lion
222,226,Lion
190,257,Lion
219,174,Lion
202,217,Lion
161,105,Lion
190,122,Lion
222,158,Lion
195,269,Lion
151,174,Lion
242,240,Lion
152,273,Lion
204,213,Lion
240,150,Lion
164,143,Lion
223,207,Lion
169,193,Lion
193,180,Lion
151,226,Lion
174,287,Lion
186,287,Lion
247,114,Lion
226,175,Lion
190,290,Lion
176,275,Lion
205,200,Lion
246,153,Lion
200,235,Lion
246,208,Lion
240,227,Lion
245,104,Lion
229,138,Lion
236,214,Lion
230,130,Lion
213,142,Lion
191,265,Lion
181,117,Lion
222,246,Lion
169,204,Lion
207,222,Lion
188,137,Lion
155,266,Lion
237,182,Lion
214,298,Lion
164,197,Lion
187,285,Lion
157,240,Lion
189,145,Lion
186,145,Lion
173,292,Lion
225,214,Lion
224,109,Lion
246,168,Lion
209,111,Lion
185,250,Lion
226,240,Lion
179,171,Lion
155,274,Lion
210,193,Lion
171,104,Lion
212,159,Lion
180,126,Lion
224,125,Lion
234,248,Lion
235,226,Lion
223,164,Lion
206,224,Lion
213,247,Lion
230,249,Lion
152,168,Lion
199,242,Lion
165,147,Lion
190,165,Lion
174,130,Lion
159,185,Lion
152,156,Lion
179,131,Lion
178,261,Lion
238,213,Lion
212,157,Lion
227,207,Lion
195,113,Lion
199,169,Lion
227,106,Lion
184,102,Lion
227,128,Lion
186,202,Lion
231,143,Lion
213,144,Lion
248,194,Lion
173,209,Lion
208,211,Lion
197,158,Lion
235,165,Lion
233,210,Lion
213,117,Lion
192,267,Lion
208,151,Lion
184,203,Lion
208,271,Lion
218,235,Lion
179,240,Lion
208,114,Lion
218,288,Lion
235,247,Lion
221,298,Lion
225,105,Lion
191,190,Lion
169,289,Lion
239,199,Lion
241,116,Lion
154,237,Lion
198,232,Lion
177,158,Lion
200,168,Lion
188,273,Lion
188,137,Lion
173,288,Lion
232,268,Lion
243,103,Lion
230,279,Lion
237,270,Lion
155,293,Lion
199,288,Lion
186,249,Lion
236,237,Lion
164,143,Lion
213,174,Lion
223,148,Lion
171,127,Lion
179,160,Lion
184,201,Lion
161,112,Lion
185,213,Lion
193,141,Lion
238,146,Lion
233,231,Lion
240,202,Lion
179,161,Lion
176,117,Lion
246,126,Lion
181,284,Lion
159,274,Lion
162,122,Lion
249,170,Lion
201,185,Lion
154,244,Lion
190,128,Lion
160,230,Lion
184,214,Lion
185,273,Lion
205,246,Lion
216,220,Lion
210,156,Lion
162,201,Lion
221,141,Lion
195,147,Lion
240,235,Lion
244,214,Lion
194,112,Lion
171,155,Lion
235,154,Lion
238,218,Lion
174,265,Lion
169,136,Lion
205,135,Lion
179,298,Lion
219,211,Lion
204,114,Lion
223,155,Lion
214,251,Lion
203,104,Lion
222,170,Lion
242,143,Lion
218,191,Lion
160,129,Lion
244,194,Lion
175,100,Lion
243,207,Lion
213,249,Lion
165,271,Lion
189,199,Lion
231,169,Lion
170,136,Lion
205,212,Lion
233,191,Lion
199,118,Lion
167,121,Lion
189,176,Lion
205,287,Lion
155,128,Lion
160,296,Lion
152,110,Lion
169,246,Lion
163,131,Lion
229,133,Lion
187,183,Lion
161,104,Lion
166,117,Lion
151,113,Lion
233,147,Lion
210,258,Lion
156,147,Lion
248,224,Lion
175,167,Lion
207,199,Lion
200,241,Lion
180,211,Lion
165,299,Lion
152,140,Lion
240,112,Lion
209,185,Lion
227,139,Lion
193,160,Lion
216,186,Lion
222,160,Lion
194,132,Lion
175,198,Lion
206,108,Lion
249,117,Lion
153,141,Lion
183,256,Lion
171,264,Lion
171,253,Lion
159,275,Lion
177,234,Lion
186,296,Lion
181,296,Lion
223,267,Lion
195,297,Lion
212,193,Lion
213,236,Lion
172,292,Lion
181,108,Lion
209,258,Lion
191,267,Lion
243,294,Lion
201,275,Lion
208,175,Lion
160,114,Lion
227,144,Lion
177,184,Lion
246,190,Lion
232,124,Lion
231,246,Lion
150,142,Lion
226,203,Lion
246,290,Lion
207,158,Lion
234,216,Lion
152,100,Lion
155,117,Lion
229,198,Lion
153,158,Lion
221,183,Lion
219,226,Lion
208,177,Lion
165,213,Lion
164,216,Lion
218,175,Lion
168,106,Lion
232,260,Lion
195,239,Lion
178,261,Lion
228,115,Lion
167,150,Lion
226,248,Lion
165,228,Lion
170,197,Lion
150,107,Lion
201,147,Lion
169,296,Lion
192,135,Lion
175,144,Lion
177,193,Lion
205,240,Lion
160,258,Lion
244,256,Lion
245,163,Lion
160,175,Lion
238,218,Lion
225,182,Lion
168,128,Lion
249,206,Lion
195,230,Lion
243,249,Lion
152,275,Lion
174,273,Lion
212,173,Lion
209,286,Lion
159,156,Lion
234,268,Lion
180,299,Lion
176,146,Lion
158,286,Lion
167,256,Lion
239,215,Lion
152,202,Lion
240,139,Lion
239,259,Lion
247,277,Lion
215,145,Lion
228,101,Lion
232,212,Lion
246,168,Lion
164,178,Lion
155,239,Lion
203,177,Lion
166,263,Lion
177,223,Lion
178,244,Lion
152,198,Lion
189,292,Lion
150,237,Lion
235,114,Lion
177,278,Lion
234,286,Lion
206,184,Lion
182,268,Lion
182,261,Lion
214,185,Lion
166,271,Lion
236,165,Lion
242,288,Lion
184,169,Lion
235,130,Lion
201,157,Lion
196,122,Lion
236,276,Lion
222,280,Lion
249,280,Lion
216,280,Lion
204,207,Lion
198,124,Lion
170,170,Lion
157,190,Lion
168,137,Lion
171,273,Lion
233,286,Lion
245,119,Lion
186,131,Lion
174,161,Lion
249,162,Lion
231,284,Lion
157,105,Lion
231,177,Lion
152,218,Lion
202,194,Lion
195,179,Lion
206,285,Lion
178,242,Lion
212,211,Lion
220,104,Lion
237,233,Lion
248,148,Lion
206,151,Lion
169,192,Lion
162,264,Lion
157,152,Lion
197,177,Lion
212,103,Lion
231,277,Lion
150,142,Lion
202,202,Lion
218,185,Lion
236,258,Lion
182,190,Lion
187,101,Lion
213,139,Lion
241,142,Lion
204,281,Lion
249,118,Lion
241,161,Lion
150,273,Lion
206,162,Lion
193,157,Lion
215,147,Lion
184,252,Lion
207,223,Lion
205,201,Lion
165,111,Lion
171,259,Lion
239,232,Lion
191,262,Lion
168,157,Lion
170,282,Lion
188,250,Lion
199,252,Lion
217,137,Lion
157,187,Lion
200,182,Lion
234,104,Lion
249,204,Lion
218,289,Lion
168,254,Lion
240,268,Lion
193,136,Lion
235,132,Lion
210,169,Lion
204,115,Lion
161,189,Lion
171,144,Lion
239,243,Lion
207,144,Lion
208,133,Lion
195,137,Lion
224,151,Lion
190,283,Lion
214,158,Lion
210,122,Lion
167,132,Lion
